id,subway_proximity
4930683,600
4930951,400
4931807,1000
4932075,600
4932139,200
4932714,500
4933043,300
4936023,500
4936254,400
4936694,else
4937135,400
4941141,500
4941771,400
4942200,200
4942523,800
4942985,400
4943742,500
4946624,200
4947174,400
4947515,300
4948928,900
4948953,700
4950357,600
4950807,300
4951402,200
4952989,300
4956293,700
4956469,else
4956896,200
4957358,600
4958223,100
4961949,500
4963215,else
4963237,500
4963511,800
4965152,300
4966559,400
4967004,400
4967098,400
4967114,500
4967258,300
4968633,300
4968798,else
4968817,500
4970846,700
4973452,300
4973520,300
4974843,else
4976848,200
4976919,500
4977744,400
4977756,500
4978214,else
4978241,700
4978607,500
4982699,500
4982969,400
4983264,300
4983691,700
4984951,500
4986843,700
4987238,300
4987355,600
4987370,1000
4987929,400
4988556,400
4988687,500
4989295,600
4991235,200
4991895,200
4993422,400
4994058,500
4994264,100
4994266,500
4995083,400
4995739,500
4996027,700
4996877,400
4998025,500
4998221,700
4998294,600
5002867,400
5003266,else
5004463,900
5006113,400
5006114,300
5006927,600
5010368,400
5010729,500
5011693,500
5013302,300
5013556,500
5014831,600
5015281,500
5019183,600
5019373,400
5020687,400
5020842,300
5021376,500
5025771,else
5028135,500
5028264,else
5028478,else
5028653,100
5029202,500
5029204,400
5029573,700
5029703,700
5030256,500
5031178,500
5031539,400
5033691,500
5034136,600
5036261,800
5036659,500
5037654,500
5037892,200
5038299,200
5039939,500
5040218,800
5040653,300
5040919,500
5040951,100
5041891,300
5046189,300
5046190,900
5046422,500
5046894,600
5048535,500
5049823,200
5050156,300
5050369,else
5050664,200
5050799,600
5051597,200
5052495,600
5052897,600
5054072,800
5054397,200
5055033,500
5056421,300
5058683,300
5059402,200
5060771,100
5061165,200
5061178,700
5061309,500
5065185,300
5065276,700
5065630,600
5066526,600
5066813,300
5066900,500
5066963,400
5067097,300
5067348,400
5067417,400
5068972,200
5069145,500
5070183,400
5070378,600
5075659,600
5077231,300
5078828,700
5079124,900
5081207,600
5082455,400
5083907,400
5084095,500
5084887,400
5085803,400
5091056,else
5093174,400
5093352,500
5094593,else
5096158,400
5101342,500
5102006,600
5102132,500
5102389,500
5104668,400
5105514,400
5105632,600
5105768,600
5105805,600
5106041,900
5106214,400
5106749,400
5110224,else
5110541,200
5112761,400
5113910,else
5115372,else
5115534,400
5116726,800
5116727,600
5117339,100
5119201,300
5122899,300
5123033,400
5126391,else
5127131,300
5131879,500
5132306,200
5132986,400
5133942,300
5135121,500
5136673,300
5136833,500
5137531,300
5141379,300
5143959,300
5144689,500
5144831,300
5146173,600
5148878,800
5149368,100
5152230,400
5159567,300
5159990,600
5160871,100
5161173,600
5162578,300
5162580,300
5164045,600
5168749,200
5172992,600
5173154,else
5175054,600
5178944,500
5179493,500
5179556,700
5179785,500
5180624,400
5181492,400
5181720,300
5183502,300
5184986,600
5185359,100
5188746,500
5188840,800
5191617,300
5191630,300
5191965,400
5192165,500
5192219,500
5192459,400
5193421,700
5193916,700
5194812,300
5195409,500
5195568,500
5195654,100
5199439,600
5199814,500
5200433,1000
5204458,700
5205123,700
5205171,400
5207973,500
5210286,600
5211090,500
5211296,700
5212133,400
5213963,400
5214511,500
5216799,400
5217507,700
5219488,200
5224210,600
5225088,else
5227024,300
5229212,500
5231104,300
5231817,600
5232121,700
5232570,300
5233279,100
5233345,200
5236146,600
5236234,200
5237336,else
5237422,400
5238491,700
5240711,700
5241757,300
5242156,600
5247202,500
5248975,300
5251338,else
5251340,1000
5251586,200
5251624,200
5251673,200
5251719,200
5252343,700
5257388,600
5258014,200
5258459,300
5259407,400
5260942,200
5261712,500
5261913,300
5262076,600
5262333,400
5266736,700
5266888,500
5267177,400
5268045,600
5268960,200
5269840,else
5270589,400
5271661,500
5271997,500
5276602,400
5276704,200
5276908,400
5277117,400
5277242,500
5278810,400
5278927,else
5279859,500
5279902,200
5279925,200
5284341,1000
5285141,200
5285553,else
5285867,else
5286096,400
5286482,300
5287414,500
5287733,else
5288228,200
5288376,200
5288942,500
5292616,300
5293662,800
5295884,200
5297292,600
5297788,800
5298299,200
5298458,400
5298896,300
5299177,500
5300082,400
5301003,700
5302719,100
5303100,1000
5304431,else
5305619,500
5309343,400
5309460,200
5309810,400
5309959,700
5313584,100
5315796,300
5315798,600
5316158,200
5316266,else
5316377,300
5316908,400
5317871,300
5318322,700
5319150,600
5319431,600
5319785,800
5320983,600
5325551,600
5326138,200
5327035,400
5327598,600
5328543,500
5334478,300
5335792,400
5336588,400
5337757,else
5338293,300
5340170,300
5340262,else
5341379,100
5343821,500
5344850,200
5345293,800
5346488,500
5346743,700
5352301,1000
5352802,400
5353312,400
5353431,800
5353612,500
5353815,600
5354632,900
5354796,700
5358354,700
5359410,200
5361021,400
5361824,300
5362041,300
5362279,200
5363669,400
5363874,500
5364134,500
5364337,1000
5364814,500
5365190,700
5366126,400
5370580,else
5371463,400
5372082,500
5372526,200
5373297,100
5373703,300
5374226,300
5376069,600
5381943,500
5382755,else
5383005,500
5384643,700
5384774,else
5385943,400
5386402,800
5389907,400
5390483,800
5390882,600
5392517,200
5395116,200
5395679,400
5396325,400
5396701,300
5396801,800
5397157,500
5397568,400
5401148,400
5402239,500
5402632,400
5402672,500
5404201,300
5404627,100
5406041,700
5406067,800
5406167,700
5406187,300
5409372,700
5409607,600
5410897,400
5411787,500
5412567,400
5413565,400
5414178,800
5414471,else
5414911,else
5418312,600
5418807,400
5419405,400
5420456,300
5423135,400
5424042,else
5424994,300
5429358,200
5430560,700
5430658,300
5431845,200
5432089,400
5432178,300
5432597,600
5432743,500
5433287,100
5433367,500
5433746,500
5433967,400
5434150,500
5434197,800
5434655,300
5439148,800
5439372,500
5442054,400
5442313,400
5442584,300
5443318,700
5443581,400
5445314,500
5445743,700
5447255,500
5447434,400
5451108,600
5454050,500
5458432,300
5465270,100
5466630,700
5466680,800
5470350,300
5475870,600
5476046,600
5476474,900
5477034,200
5477876,400
5478741,200
5478901,400
5481762,500
5482031,500
5482918,else
5487204,200
5490366,400
5490833,700
5491149,100
5492696,400
5494750,else
5495026,else
5495927,300
5497874,400
5500197,500
5500740,400
5502282,500
5504568,700
5505726,700
5505918,400
5506438,else
5507371,700
5507784,300
5509771,600
5509802,400
5509980,600
5510725,200
5511036,700
5511067,100
5512274,300
5518629,500
5519207,700
5521107,200
5522518,300
5523413,500
5523654,300
5523876,400
5524950,400
5525206,400
5525510,400
5526210,300
5528111,400
5533000,700
5534192,800
5534660,200
5534962,400
5536023,500
5536560,400
5536638,400
5536824,100
5536844,400
5538353,900
5538410,500
5538720,else
5538798,1000
5541897,600
5543210,800
5543996,800
5545560,400
5545876,400
5546217,300
5547081,300
5549530,200
5550377,700
5550788,700
5556358,300
5557097,400
5557135,else
5557536,600
5557684,700
5558242,600
5558596,300
5561355,500
5562394,200
5562420,400
5562710,100
5562962,600
5567220,200
5567278,200
5567361,400
5567401,500
5568799,300
5569167,700
5569302,500
5569464,else
5571405,400
5572393,500
5578843,500
5579147,600
5579629,500
5580236,300
5580648,500
5581272,1000
5581273,900
5581442,else
5582283,400
5588253,400
5588684,200
5590387,900
5590400,200
5590966,300
5591612,300
5593205,else
5593679,600
5593725,500
5593975,600
5594865,300
5594883,300
5598465,300
5600260,500
5601147,400
5602027,300
5602200,600
5602369,300
5604005,100
5604704,400
5605209,200
5605790,900
5605822,400
5606308,1000
5611893,600
5613334,600
5615835,600
5616298,600
5618341,400
5619149,300
5621141,100
5623799,200
5624616,600
5624807,100
5625386,600
5626601,500
5627418,500
5627944,400
5628539,200
5629953,500
5631916,400
5632551,100
5636395,400
5638270,300
5638792,200
5638917,else
5640394,500
5641644,500
5641857,400
5642982,300
5646613,700
5647213,800
5647416,1000
5649163,500
5649580,500
5649623,600
5651523,400
5651679,700
5651944,300
5652403,400
5652542,700
5652946,500
5656458,500
5656639,700
5659180,300
5659204,300
5659417,400
5659666,600
5660972,300
5661080,500
5661276,900
5661603,200
5661631,700
5663222,600
5670038,300
5670672,300
5671103,400
5671922,600
5672196,400
5672288,600
5672471,400
5672615,700
5672704,700
5678143,800
5679129,200
5679557,200
5679938,100
5681611,500
5681742,300
5681745,500
5684147,500
5684940,800
5690007,300
5691347,200
5691755,200
5692492,400
5692807,300
5692870,600
5693978,600
5694862,400
5695055,400
5695509,200
5695523,1000
5695566,400
5697062,200
5697237,700
5697517,700
5697556,300
5699348,400
5705775,200
5706202,1000
5706280,500
5707711,400
5707888,200
5708360,800
5715049,400
5717355,600
5717674,500
5718494,100
5718935,100
5719742,300
5720133,300
5720569,200
5720988,300
5725154,300
5726139,800
5726773,500
5727093,300
5727850,700
5728014,300
5728500,600
5728502,300
5728806,300
5729118,400
5729222,600
5729530,1000
5735314,900
5735323,300
5735447,400
5736059,400
5736925,500
5737678,400
5737759,else
5738785,else
5739031,500
5742615,300
5742795,400
5743959,200
5746781,500
5748301,400
5749147,500
5749382,600
5749889,300
5756241,700
5756464,500
5756476,700
5756643,400
5756767,600
5757333,700
5757509,1000
5758234,300
5760510,400
5760776,300
5761032,100
5761564,400
5762947,else
5763191,400
5766499,200
5766895,600
5769218,600
5770283,300
5770483,600
5771361,300
5771366,else
5771655,400
5773199,400
5774245,300
5779471,else
5779752,1000
5783307,700
5783517,600
5783899,200
5783925,200
5784146,800
5784897,400
5789606,400
5790990,else
5791540,300
5791707,500
5792144,400
5792453,400
5793707,300
5794806,300
5796405,400
5797398,900
5803068,else
5803875,300
5804170,400
5804184,200
5804451,300
5805232,600
5805561,100
5806273,200
5806416,200
5806687,400
5806803,1000
5806817,400
5806829,400
5811254,1000
5811500,300
5812875,300
5816130,500
5816145,800
5816151,600
5818551,300
5821886,400
5823337,400
5823579,200
5824543,400
5825173,100
5825911,300
5826468,300
5826475,400
5826518,400
5826700,400
5831012,else
5833530,300
5834668,else
5838858,600
5839029,500
5840936,600
5842819,100
5845124,100
5846050,700
5846654,400
5846745,300
5847182,400
5847724,500
5847793,500
5848422,500
5848515,200
5849386,400
5849810,400
5849991,else
5850040,500
5850148,400
5850978,200
5851054,400
5856685,400
5856760,500
5857212,800
5857515,700
5857519,500
5857692,100
5858505,400
5858757,200
5859030,500
5860123,500
5861303,500
5861963,700
5866656,400
5869197,800
5870127,900
5871372,300
5872177,300
5873309,300
5873714,200
5874326,else
5875384,400
5878382,600
5881122,600
5881858,400
5882068,500
5882725,300
5883159,600
5883655,700
5885101,500
5885201,600
5885280,700
5885396,600
5885402,800
5885542,600
5889379,400
5891777,else
5892693,1000
5892733,else
5893277,else
5894720,400
5894824,400
5895056,else
5895082,else
5897622,600
5899598,else
5902510,600
5903889,200
5904098,200
5904178,500
5904490,100
5904522,300
5904538,500
5905128,500
5905501,600
5913433,500
5915351,400
5916713,500
5917209,500
5917563,300
5917687,100
5918053,400
5918356,200
5919646,500
5925343,200
5925550,200
5926854,200
5926953,else
5927152,200
5928949,500
5931103,600
5931824,300
5932543,300
5934108,600
5934255,400
5935275,200
5936796,500
5939328,500
5940268,else
5940868,500
5940920,500
5941888,200
5942962,300
5943770,300
5944460,1000
5944801,300
5945548,400
5946137,500
5954466,500
5956257,300
5957111,800
5958299,300
5965198,800
5965946,100
5967998,500
5977676,400
5978999,700
5979675,500
5985742,300
5986444,700
5990045,else
5990467,600
5991434,600
5991641,900
5991675,500
5992438,1000
5993541,400
5998890,200
5998978,100
5999786,200
6000709,else
6000785,100
6000868,400
6000898,600
6002382,600
6004052,400
6004200,600
6004567,300
6004786,200
6005231,700
6005868,300
6005910,900
6006387,300
6006603,700
6006661,500
6006711,500
6006837,300
6012187,400
6013171,200
6013186,700
6014926,700
6015754,700
6018325,200
6018589,300
6019386,700
6020044,200
6020237,else
6020382,500
6021955,400
6025389,300
6026166,500
6026546,600
6027345,500
6027485,800
6027682,400
6029332,200
6029809,600
6029987,400
6031895,100
6031904,100
6033449,100
6037761,400
6040757,600
6041875,700
6042335,400
6042635,500
6043199,300
6043671,700
6043733,500
6044268,500
6044964,400
6045055,300
6045917,1000
6046877,1000
6048412,200
6048583,500
6051044,300
6051782,300
6051856,500
6052119,500
6052129,100
6054194,600
6054400,800
6054864,300
6056028,300
6059556,600
6062060,400
6063050,else
6064471,300
6065370,400
6065778,300
6066563,else
6069703,800
6070899,300
6071347,200
6071456,600
6071870,500
6072842,500
6074676,200
6074975,else
6076202,200
6077354,else
6078234,400
6078788,300
6079079,else
6079197,300
6084475,200
6085109,else
6085932,500
6087827,200
6087959,500
6088910,700
6090186,700
6091208,500
6091224,300
6091850,500
6092607,400
6093352,400
6093459,300
6094046,200
6094708,300
6099485,300
6100514,500
6101104,500
6103146,400
6103273,600
6103774,800
6104187,500
6104542,400
6104951,300
6105140,800
6105240,500
6105342,300
6106142,500
6106445,400
6106544,300
6107289,300
6107592,100
6108021,200
6114161,200
6114353,300
6115275,200
6115341,500
6117178,200
6117496,200
6121052,200
6121300,500
6124097,100
6128992,500
6129158,200
6130145,200
6131266,400
6131580,200
6131606,300
6132230,500
6132646,600
6133150,500
6134199,600
6134906,200
6138423,100
6140695,300
6141401,300
6141561,700
6142960,600
6145124,200
6145637,300
6146081,else
6146783,200
6149507,900
6150778,300
6151450,400
6152725,else
6155072,100
6155857,100
6155877,500
6156278,800
6156319,400
6156442,else
6157276,else
6161282,500
6163657,300
6164719,300
6165032,100
6165564,else
6167683,400
6167817,200
6168331,400
6168663,200
6169068,600
6169172,else
6169335,700
6169897,200
6169981,500
6170979,400
6171211,600
6179073,else
6179500,600
6180121,400
6180741,500
6180762,500
6181131,else
6182580,700
6184748,300
6184827,200
6184855,500
6185426,500
6185599,300
6185629,200
6185880,400
6187204,300
6188014,500
6188022,100
6192999,200
6195564,400
6196265,800
6196354,500
6196860,500
6197119,700
6197134,400
6197915,300
6198343,500
6198636,100
6200613,400
6200692,600
6201730,300
6201914,500
6208002,500
6208855,300
6209084,400
6209147,500
6209619,300
6209799,700
6209994,600
6210050,else
6215083,300
6216318,300
6220514,1000
6220699,400
6221877,500
6223929,400
6224336,200
6225501,600
6225766,100
6225935,200
6225968,200
6225974,800
6226327,500
6226794,500
6227027,200
6227341,400
6227680,800
6227871,600
6228461,700
6232987,else
6233779,900
6233819,600
6234096,900
6234329,700
6236181,else
6237065,700
6237443,300
6237974,500
6238281,800
6239508,500
6239643,200
6242355,500
6242600,200
6243991,100
6244089,300
6244461,700
6245408,200
6245521,900
6245792,1000
6246010,1000
6246559,800
6246681,600
6247104,600
6247466,800
6248093,600
6248335,400
6249050,500
6249100,100
6249465,400
6249740,700
6252815,500
6253399,400
6255407,300
6255597,500
6256470,600
6257586,100
6257715,500
6258983,400
6259928,700
6259989,700
6260442,200
6261696,700
6261890,100
6261971,400
6262339,800
6262496,200
6262536,300
6262562,else
6262645,200
6262821,300
6263101,600
6268515,300
6269439,800
6269517,500
6269608,600
6269610,500
6269646,else
6269808,400
6269945,200
6269968,else
6271152,100
6272125,700
6272181,300
6273469,700
6273500,400
6274181,300
6277476,400
6278513,1000
6279160,400
6283028,200
6283933,500
6284582,else
6285403,500
6285844,600
6286253,300
6286307,600
6287961,300
6288004,800
6290301,1000
6290988,100
6291371,400
6291454,300
6291568,400
6292309,900
6292334,700
6292828,300
6292866,else
6292893,700
6297266,700
6300353,100
6300424,100
6300809,400
6301965,300
6302159,200
6302423,500
6302460,1000
6302996,400
6303109,900
6303611,500
6303845,600
6304002,800
6304307,400
6304803,800
6304928,1000
6305027,200
6305553,500
6309328,700
6311716,500
6311978,300
6313624,500
6314148,400
6314794,300
6315050,300
6315659,900
6316005,400
6316121,800
6316666,800
6316786,300
6321475,else
6322937,800
6323445,400
6323975,500
6324190,300
6325210,600
6326345,300
6326410,400
6326568,300
6326582,300
6326681,300
6326865,200
6326959,600
6327222,1000
6327529,500
6328046,600
6328175,200
6328394,600
6329973,300
6330321,else
6331598,else
6332130,400
6333850,800
6333994,200
6334236,800
6334292,200
6334492,200
6334808,500
6335490,400
6336480,else
6336738,600
6336834,300
6337725,500
6338068,600
6342741,100
6343619,200
6343641,200
6343837,200
6344926,400
6344936,500
6345234,500
6345728,200
6346456,200
6346496,400
6346662,200
6347548,else
6347713,200
6347729,400
6348548,500
6348972,600
6349111,500
6349524,600
6355217,else
6356070,400
6356359,600
6356366,400
6357058,200
6357128,500
6357527,500
6358723,300
6359111,400
6359266,200
6360224,700
6360639,100
6361102,600
6361204,800
6362061,400
6362227,600
6362662,600
6363059,300
6363796,300
6364086,400
6364117,200
6364150,400
6364280,400
6364324,400
6364404,200
6364807,500
6370032,400
6370773,500
6370889,300
6371191,500
6371373,600
6371504,400
6371593,100
6371890,200
6373379,500
6373582,300
6373770,700
6373790,300
6374545,400
6375124,600
6375331,700
6376345,200
6376487,900
6376606,500
6377161,600
6377384,200
6377624,500
6377669,500
